"7","2010-07","22664.237600"
"7","2010-08","18684.073111"
"7","2010-09","16999.696944"
"7","2010-10","16177.620222"
"7","2010-11","34997.922833"
"7","2010-12","73431.877378"
"7","2011-01","11733.670556"
"7","2011-02","16275.673889"
"7","2011-03","17748.920889"
"7","2011-04","21883.091956"
"7","2011-05","20368.141389"
"7","2011-06","26958.410167"
"7","2011-07","22739.617289"
"7","2011-08","17006.037278"
"7","2011-09","16028.284311"
"7","2011-10","19654.420167"
"7","2011-11","38818.257778"
"7","2011-12","67626.816311"
"7","2012-01","11428.596167"
"7","2012-02","16290.029556"
"7","2012-03","18600.808889"
"7","2012-04","22822.882167"
"7","2012-05","21075.349722"
"7","2012-06","26604.514578"
"7","2012-07","21582.916667"
"7","2012-08","17486.886844"
"7","2012-09","18754.202222"
"7","2012-10","19956.208000"
"8","2010-02","31581.482444"
"8","2010-03","30549.318333"
"8","2010-04","30231.350533"
"8","2010-05","29911.325500"
"8","2010-06","29661.676944"
"8","2010-07","29528.573333"
"8","2010-08","28980.148000"
"8","2010-09","29367.708889"
"8","2010-10","29855.755333"
"8","2010-11","30562.348556"
"8","2010-12","32419.172800"
"8","2011-01","28919.943111"
"8","2011-02","30430.637722"
"8","2011-03","29552.999167"
"8","2011-04","29102.148000"
"8","2011-05","29753.866111"
"8","2011-06","29992.489444"
"8","2011-07","29393.969156"
"8","2011-08","29496.482500"
"8","2011-09","29317.901022"
"8","2011-10","30124.093500"
"8","2011-11","30466.327500"
"8","2011-12","32469.104844"
"8","2012-01","28819.504556"
"8","2012-02","30990.495889"
"8","2012-03","30523.519200"
"8","2012-04","30422.406611"
"8","2012-05","30522.352556"
"8","2012-06","30419.235067"
"8","2012-07","30188.145556"
"8","2012-08","30413.538711"
"8","2012-09","30339.703056"
"8","2012-10","31611.379778"
"9","2010-02","12991.069133"
"9","2010-03","16503.551379"
"9","2010-04","20669.121545"
"9","2010-05","21443.430222"
"9","2010-06","26692.569111"
"9","2010-07","25283.105333"
"9","2010-08","21558.460389"
"9","2010-09","22452.599663"
"9","2010-10","18250.493333"
"9","2010-11","18296.285814"
"9","2010-12","19020.362884"
"9","2011-01","10708.364023"
"9","2011-02","12602.411092"
"9","2011-03","16151.298418"
"9","2011-04","19414.759455"
"9","2011-05","20320.874556"
"9","2011-06","25788.474667"
"9","2011-07","25985.413911"
"9","2011-08","21910.552889"
"9","2011-09","21615.429822"
"9","2011-10","18111.629556"
"9","2011-11","19122.504438"
"9","2011-12","19438.563136"
"9","2012-01","11460.137401"
"9","2012-02","13830.794540"
"9","2012-03","18309.008884"
"9","2012-04","22887.371944"
"9","2012-05","23096.627389"
"9","2012-06","26867.711778"
"9","2012-07","25380.090833"
"9","2012-08","22886.244178"
"9","2012-09","22192.119722"
"9","2012-10","20068.223222"
"10","2010-02","17181.565444"
"10","2010-03","17294.708056"
"10","2010-04","17614.716622"
"10","2010-05","17689.618278"
"10","2010-06","19171.324944"
"10","2010-07","19244.762756"
"10","2010-08","18552.287222"
"10","2010-09","17705.956389"
"10","2010-10","17398.336667"
"10","2010-11","18094.949500"
"10","2010-12","19475.314222"
"10","2011-01","15645.550111"
"10","2011-02","17727.794444"
"10","2011-03","17061.801500"
"10","2011-04","16950.762800"
"10","2011-05","17673.015167"
"10","2011-06","19616.957056"
"10","2011-07","19830.546489"
"10","2011-08","19186.143611"
"10","2011-09","18288.679822"
"10","2011-10","19008.173778"
"10","2011-11","19408.798000"
"10","2011-12","19303.365156"
"10","2012-01","15575.184278"
"10","2012-02","17401.189333"
"10","2012-03","18631.780844"
"10","2012-04","18291.783111"
"10","2012-05","18829.298000"
"10","2012-06","20070.375422"
"10","2012-07","20120.110889"
"10","2012-08","19015.793511"
"10","2012-09","17906.890111"
"10","2012-10","18561.844444"
"11","2010-02","13351.573017"
"11","2010-03","11762.221500"
"11","2010-04","12371.245200"
"11","2010-05","16062.977667"
"11","2010-06","19159.222167"
"11","2010-07","19746.067422"
"11","2010-08","14267.315111"
"11","2010-09","11881.486556"
"11","2010-10","11954.392178"
"11","2010-11","15548.802167"
"11","2010-12","17424.154044"
"11","2011-01","13469.087444"
"11","2011-02","12541.302000"
"11","2011-03","11602.467000"
"11","2011-04","12091.007644"
"11","2011-05","13495.827556"
"11","2011-06","20516.480000"
"11","2011-07","18300.075600"
"11","2011-08","13614.855833"
"11","2011-09","11684.941689"
"11","2011-10","12611.220556"
"11","2011-11","15158.869056"
"11","2011-12","17755.525200"
"11","2012-01","13027.580556"
"11","2012-02","12513.925000"
"11","2012-03","11949.201422"
"11","2012-04","12546.673667"
"11","2012-05","14177.390778"
"11","2012-06","20749.308622"
"11","2012-07","17801.754778"
"11","2012-08","13416.825822"
"11","2012-09","11473.295167"
"11","2012-10","12682.396667"
"12","2010-02","3805.072356"
"12","2010-03","4464.506264"
"12","2010-04","4745.733241"
"12","2010-05","4776.444749"
"12","2010-06","4924.869000"
"12","2010-07","4895.775402"
"12","2010-08","4796.640833"
"12","2010-09","4492.391667"
"12","2010-10","4196.190670"
"12","2010-11","3766.768258"
"12","2010-12","2860.354933"
"12","2011-01","2741.609556"
"12","2011-02","3364.574278"
"12","2011-03","3965.219167"
"12","2011-04","4093.875333"
"12","2011-05","4375.857000"
"12","2011-06","4804.389833"
"12","2011-07","4749.540400"
"12","2011-08","4508.579167"
"12","2011-09","4301.410356"
"12","2011-10","4310.790444"
"12","2011-11","3644.289111"
"12","2011-12","3012.638356"
"12","2012-01","3090.689167"
"12","2012-02","3558.113333"
"12","2012-03","4188.412533"
"12","2012-04","4429.669833"
"12","2012-05","4598.394333"
"12","2012-06","4789.547156"
"12","2012-07","4774.607889"
"12","2012-08","4504.627022"
"12","2012-09","4164.298167"
"12","2012-10","4018.763444"
"13","2010-02","31362.740889"
"13","2010-03","30923.652000"
"13","2010-04","31223.635467"
"13","2010-05","30682.725000"
"13","2010-06","31502.633111"
"13","2010-07","31917.389244"
"13","2010-08","32697.258556"
"13","2010-09","32910.468833"
"13","2010-10","31166.432756"
"13","2010-11","30528.975944"
"13","2010-12","28239.531467"
"13","2011-01","29120.130333"
"13","2011-02","30392.373944"
"13","2011-03","30662.851667"
"13","2011-04","29209.902267"
"13","2011-05","29384.769500"
"13","2011-06","29583.720333"
"13","2011-07","30262.549600"
"13","2011-08","32211.139389"
"13","2011-09","31509.901911"
"13","2011-10","31178.040056"
"13","2011-11","30150.865556"
"13","2011-12","28329.034800"
"13","2012-01","29356.917389"
"13","2012-02","30531.308611"
"13","2012-03","30722.967067"
"13","2012-04","30064.112389"
"13","2012-05","29890.359000"
"13","2012-06","30428.272267"
"13","2012-07","30654.255889"
"13","2012-08","32768.686444"
"13","2012-09","31683.785056"
"13","2012-10","31034.981611"
"14","2010-02","15934.221444"
"14","2010-03","14870.036778"
"14","2010-04","13544.543778"
"14","2010-05","13855.284944"
"14","2010-06","13547.951833"
"14","2010-07","13303.452133"
"14","2010-08","14412.501611"
"14","2010-09","13460.556667"
"14","2010-10","12989.599244"
"14","2010-11","21121.345056"
"14","2010-12","26117.863689"
"14","2011-01","12337.615833"
"14","2011-02","14556.391111"
"14","2011-03","13489.666556"
"14","2011-04","13327.728044"
"14","2011-05","13205.050389"
"14","2011-06","12769.382833"
"14","2011-07","12429.537422"
"14","2011-08","13686.062944"
"14","2011-09","12687.415600"
"14","2011-10","13154.222389"
"14","2011-11","20854.377944"
"14","2011-12","25983.133244"
"14","2012-01","12791.188333"
"14","2012-02","14817.924222"
"14","2012-03","13697.453556"
"14","2012-04","13757.425556"
"14","2012-05","14283.132278"
"14","2012-06","13586.662933"
"14","2012-07","13484.282111"
"14","2012-08","13956.433067"
"14","2012-09","13351.047056"
"14","2012-10","13367.589556"
"16","2010-02","5729.270833"
"16","2010-03","12234.120500"
"16","2010-04","25426.338533"
"16","2010-05","30909.437722"
"16","2010-06","31519.164389"
"16","2010-07","22335.305867"
"16","2010-08","13475.517389"
"16","2010-09","9143.256556"
"16","2010-10","5328.075689"
"16","2010-11","3668.181722"
"16","2010-12","3432.435111"
"16","2011-01","3878.666778"
"16","2011-02","5700.434056"
"16","2011-03","12169.396667"
"16","2011-04","18124.359067"
"16","2011-05","28387.597000"
"16","2011-06","31492.376556"
"16","2011-07","22822.310089"
"16","2011-08","12778.049000"
"16","2011-09","8280.686978"
"16","2011-10","4928.707722"
"16","2011-11","3887.685389"
"16","2011-12","2948.581111"
"16","2012-01","3714.533722"
"16","2012-02","5363.231389"
"16","2012-03","14695.903689"
"16","2012-04","22839.168444"
"16","2012-05","29167.888556"
"16","2012-06","29121.596000"
"16","2012-07","20049.277056"
"16","2012-08","12258.522044"
"16","2012-09","7804.368278"
"16","2012-10","4473.595722"
"17","2010-02","12143.938111"
"17","2010-03","11576.018167"
"17","2010-04","9765.372711"
"17","2010-05","9905.977611"
"17","2010-06","9468.560722"
"17","2010-07","9588.596889"
"17","2010-08","10851.354667"
"17","2010-09","10425.103389"
"17","2010-10","9976.634222"
"17","2010-11","11686.089500"
"17","2010-12","14048.705200"
"17","2011-01","8948.776722"
"17","2011-02","10570.301000"
"17","2011-03","10246.460444"
"17","2011-04","9084.643600"
"17","2011-05","9063.598333"
"17","2011-06","8653.127444"
"17","2011-07","8755.906089"
"17","2011-08","10105.641889"
"17","2011-09","9553.803156"
"17","2011-10","9755.137921"
"17","2011-11","11856.295556"
"17","2011-12","13928.871600"
"17","2012-01","9037.869444"
"17","2012-02","10636.633222"
"17","2012-03","9941.343884"
"17","2012-04","8825.625251"
"17","2012-05","9235.071243"
"17","2012-06","8976.123575"
"17","2012-07","8860.652333"
"17","2012-08","10162.311810"
"17","2012-09","9867.209886"
"17","2012-10","10177.849943"
"18","2010-02","6262.811477"
"18","2010-03","2145.787697"
"18","2010-04","4994.328492"
"18","2010-05","2.466023"
"18","2010-06","1.027000"
"18","2010-07","-4.560204"
"18","2010-08","27.275439"
"18","2010-09","1801.770252"
"18","2010-10","10989.738571"
"18","2010-11","15903.545722"
"18","2010-12","33140.828622"
"18","2011-01","2262.107345"
"18","2011-02","5658.564749"
"18","2011-03","640.418011"
"18","2011-04","5285.292889"
"18","2011-05","201.077092"
"18","2011-06","4.384045"
"18","2011-07","0.668082"
"18","2011-08","23.048676"
"18","2011-09","2549.608990"
"18","2011-10","11688.036554"
"18","2011-11","16563.359389"
"18","2011-12","33801.160978"
"18","2012-01","2601.824389"
"18","2012-02","5833.505444"
"18","2012-03","2160.111067"
"18","2012-04","4850.049769"
"18","2012-05","6.549113"
"18","2012-06","1.127767"
"18","2012-07","2.842982"
"18","2012-08","135.807630"
"18","2012-09","3156.551243"
"18","2012-10","11378.672722"
"19","2010-02","1793.653644"
"19","2010-03","1979.144324"
"19","2010-04","1749.170217"
"19","2010-05","1751.721333"
"19","2010-06","1642.248785"
"19","2010-07","1761.519466"
"19","2010-08","1571.226893"
"19","2010-09","1636.534701"
"19","2010-10","2020.664795"
"19","2010-11","1824.529098"
"19","2010-12","1830.794539"
"19","2011-01","1434.367607"
"19","2011-02","1699.836783"
"19","2011-03","1554.766975"
"19","2011-04","1396.259792"
"19","2011-05","1330.505614"
"19","2011-06","1396.824579"
"19","2011-07","1354.949379"
"19","2011-08","1457.795966"
"19","2011-09","1531.235497"
"19","2011-10","2104.405862"
"19","2011-11","1698.205041"
"19","2011-12","1952.047133"
"19","2012-01","1346.511709"
"19","2012-02","1617.817373"
"19","2012-03","1799.669600"
"19","2012-04","1556.974188"
"19","2012-05","1726.664435"
"19","2012-06","1631.068944"
"19","2012-07","1514.139115"
"19","2012-08","1501.810775"
"19","2012-09","1504.667586"
"19","2012-10","1819.279587"
"20","2010-02","6686.600927"
"20","2010-03","6401.492500"
"20","2010-04","5857.791515"
"20","2010-05","6302.198509"
"20","2010-06","6505.537727"
"20","2010-07","6292.938119"
"20","2010-08","5839.175593"
"20","2010-09","5194.977135"
"20","2010-10","4929.320922"
"20","2010-11","5852.799568"
"20","2010-12","5029.362792"
"20","2011-01","4523.980949"
"20","2011-02","5157.852326"
"20","2011-03","5431.824682"
"20","2011-04","5234.221792"
"20","2011-05","5136.980057"
"20","2011-06","6083.307895"
"20","2011-07","5758.245200"
"20","2011-08","5877.362312"
"20","2011-09","5201.849372"
"20","2011-10","4876.244259"
"20","2011-11","5476.525212"
"20","2011-12","5224.689554"
"20","2012-01","4820.276398"
"20","2012-02","5618.826964"
"20","2012-03","5738.712308"
"20","2012-04","5006.592905"
"20","2012-05","5080.871500"
"20","2012-06","5966.340045"
"20","2012-07","5873.196500"
"20","2012-08","5728.311518"
"20","2012-09","5038.686784"
"20","2012-10","4641.659706"
"21","2010-02","5583.672611"
"21","2010-03","5587.544556"
"21","2010-04","5427.246533"
"21","2010-05","5206.847111"
"21","2010-06","5410.398722"
"21","2010-07","5638.238578"
"21","2010-08","5236.422889"
"21","2010-09","4993.151333"
"21","2010-10","4821.400444"
"21","2010-11","5390.517833"
"21","2010-12","6785.218178"
"21","2011-01","4189.506278"
"21","2011-02","4798.739833"
"21","2011-03","4637.754444"
"21","2011-04","4872.441467"
"21","2011-05","4474.027111"
"21","2011-06","4584.958389"
"21","2011-07","4673.551378"
"21","2011-08","4734.339500"
"21","2011-09","4621.835022"
"21","2011-10","4683.955333"
"21","2011-11","5361.184500"
"21","2011-12","6579.775778"
"21","2012-01","3936.263111"
"21","2012-02","4650.325611"
"21","2012-03","5102.376756"
"21","2012-04","5046.808167"
"21","2012-05","4301.783056"
"21","2012-06","4444.091600"
"21","2012-07","4587.770833"
"21","2012-08","4602.434089"
"21","2012-09","4386.658444"
"21","2012-10","4393.525167"
"22","2010-02","13557.091284"
"22","2010-03","11291.296824"
"22","2010-04","9768.726703"
"22","2010-05","9485.824027"
"22","2010-06","9853.046284"
"22","2010-07","10998.818865"
"22","2010-08","11660.663041"
"22","2010-09","10947.049133"
"22","2010-10","10932.723459"
"22","2010-11","13808.137450"
"22","2010-12","15887.731170"
"22","2011-01","9626.219730"
"22","2011-02","12733.571267"
"22","2011-03","11256.406040"
"22","2011-04","9594.877688"
"22","2011-05","9118.051946"
"22","2011-06","9313.627919"
"22","2011-07","9204.141923"
"22","2011-08","10575.257821"
"22","2011-09","10270.105596"
"22","2011-10","10747.890403"
"22","2011-11","13017.881538"
"22","2011-12","13023.897763"
"22","2012-01","8495.181124"
"22","2012-02","11811.355000"
"22","2012-03","10759.175779"
"22","2012-04","9007.619000"
"22","2012-05","9021.457115"
"22","2012-06","9327.078731"
"22","2012-07","9696.684611"
"22","2012-08","10448.966604"
"22","2012-09","10027.429264"
"22","2012-10","10258.435849"
"23","2010-02","22999.296711"
"23","2010-03","21862.267451"
"23","2010-04","22593.962448"
"23","2010-05","25205.481800"
"23","2010-06","29894.034902"
"23","2010-07","25092.723246"
"23","2010-08","25940.182500"
"23","2010-09","21058.027763"
"23","2010-10","23818.824921"
"23","2010-11","29530.864276"
"23","2010-12","39896.217979"
"23","2011-01","18393.808067"
"23","2011-02","22796.372119"
"23","2011-03","20492.409878"
"23","2011-04","19785.524698"
"23","2011-05","20783.785058"
"23","2011-06","26249.041294"
"23","2011-07","22023.602817"
"23","2011-08","22733.311024"
"23","2011-09","19640.202537"
"23","2011-10","22697.999880"
"23","2011-11","27515.052073"
"23","2011-12","36068.255640"
"23","2012-01","16763.109940"
"23","2012-02","20524.033647"
"23","2012-03","21796.049238"
"23","2012-04","21745.107602"
"23","2012-05","22777.025988"
"23","2012-06","27130.789517"
"23","2012-07","23356.242679"
"23","2012-08","23328.277333"
"23","2012-09","19597.792738"
"23","2012-10","23381.684085"
"24","2010-02","6282.506242"
"24","2010-03","6198.799128"
"24","2010-04","6416.183280"
"24","2010-05","5817.875000"
"24","2010-06","5755.795667"
"24","2010-07","5442.352581"
"24","2010-08","10274.678322"
"24","2010-09","5949.865000"
"24","2010-10","5990.012108"
"24","2010-11","8445.831946"
"24","2010-12","9966.625668"
"24","2011-01","3839.502667"
"24","2011-02","5606.353624"
"24","2011-03","5227.658467"
"24","2011-04","5475.725000"
"24","2011-05","4690.629490"
"24","2011-06","5352.262914"
"24","2011-07","5213.709206"
"24","2011-08","9198.288535"
"24","2011-09","5699.981710"
"24","2011-10","6177.112867"
"24","2011-11","8218.069073"
"24","2011-12","9841.982381"
"24","2012-01","3680.838725"
"24","2012-02","5501.165658"
"24","2012-03","5704.701316"
"24","2012-04","5612.348968"
"24","2012-05","5117.680065"
"24","2012-06","5146.716387"
"24","2012-07","5495.307987"
"24","2012-08","9232.024660"
"24","2012-09","5679.267039"
"24","2012-10","6377.422500"
"25","2010-02","8478.447784"
"25","2010-03","9162.860057"
"25","2010-04","10129.009509"
"25","2010-05","9897.618111"
"25","2010-06","10013.942889"
"25","2010-07","8349.070311"
"25","2010-08","8733.219889"
"25","2010-09","7888.591222"
"25","2010-10","8675.791511"
"25","2010-11","9351.617222"
"25","2010-12","10964.234241"
"25","2011-01","6321.556167"
"25","2011-02","7736.202167"
"25","2011-03","8406.984722"
"25","2011-04","9126.224133"
"25","2011-05","9302.339889"
"25","2011-06","9836.582167"
"25","2011-07","8495.434978"
"25","2011-08","8883.941200"
"25","2011-09","8351.475747"
"25","2011-10","9489.109253"
"25","2011-11","10072.837500"
"25","2011-12","10641.347557"
"25","2012-01","6433.898621"
"25","2012-02","7985.067600"
"25","2012-03","9602.636484"
"25","2012-04","9861.684716"
"25","2012-05","9613.060114"
"25","2012-06","9687.261126"
"25","2012-07","8301.548629"
"25","2012-08","8637.898000"
"25","2012-09","8148.213657"
"25","2012-10","9056.989486"
"26","2010-02","8566.716667"
"26","2010-03","8285.613789"
"26","2010-04","8619.507214"
"26","2010-05","7640.348176"
"26","2010-06","7059.754528"
"26","2010-07","6146.708426"
"26","2010-08","6634.369255"
"26","2010-09","7625.839560"
"26","2010-10","9126.376238"
"26","2010-11","10548.451118"
"26","2010-12","10404.195600"
"26","2011-01","5109.581902"
"26","2011-02","7996.319367"
"26","2011-03","7844.323101"
"26","2011-04","7687.052273"
"26","2011-05","6917.240123"
"26","2011-06","7099.155063"
"26","2011-07","5758.246238"
"26","2011-08","6360.667750"
"26","2011-09","7235.924271"
"26","2011-10","9289.917848"
"26","2011-11","10167.524938"
"26","2011-12","9725.863881"
"26","2012-01","4962.663396"
"26","2012-02","7846.884500"
"26","2012-03","8015.344167"
"26","2012-04","7980.874037"
"26","2012-05","6738.976975"
"26","2012-06","6179.414175"
"26","2012-07","5613.034720"
"26","2012-08","6301.523333"
"26","2012-09","7757.420870"
"26","2012-10","9005.626319"
"27","2010-02","2080.105473"
"27","2010-03","1679.005743"
"27","2010-04","1441.555081"
"27","2010-05","1364.900811"
"27","2010-06","1228.293154"
"27","2010-07","1167.646541"
"27","2010-08","1624.876892"
"27","2010-09","1304.922027"
"27","2010-10","1672.031946"
"27","2010-11","2164.171284"
"27","2010-12","3313.981237"
"27","2011-01","1715.203490"
"27","2011-02","1921.489595"
"27","2011-03","1498.830126"
"27","2011-04","1215.825263"
"27","2011-05","1159.050595"
"27","2011-06","1073.503976"
"27","2011-07","994.998531"
"27","2011-08","1298.493476"
"27","2011-09","1258.054554"
"27","2011-10","1599.886335"
"27","2011-11","2085.604479"
"27","2011-12","3098.109212"
"27","2012-01","1564.307593"
"27","2012-02","1807.120920"
"27","2012-03","1568.164505"
"27","2012-04","1358.191132"
"27","2012-05","1228.245786"
"27","2012-06","1147.812289"
"27","2012-07","1123.564724"
"27","2012-08","1425.959655"
"27","2012-09","1331.237222"
"27","2012-10","1767.637622"
"28","2010-02","815.260756"
"28","2010-03","824.790988"
"28","2010-04","781.007488"
"28","2010-05","639.704012"
"28","2010-06","477.447035"
"28","2010-07","391.814093"
"28","2010-08","409.866047"
"28","2010-09","513.790116"
"28","2010-10","875.182744"
"28","2010-11","911.859593"
"28","2010-12","940.972558"
"28","2011-01","657.927558"
"28","2011-02","706.085233"
"28","2011-03","681.391047"
"28","2011-04","663.392372"
"28","2011-05","586.845465"
"28","2011-06","420.265640"
"28","2011-07","346.078605"
"28","2011-08","352.882294"
"28","2011-09","458.476526"
"28","2011-10","750.274651"
"28","2011-11","845.130988"
"28","2011-12","890.002383"
"28","2012-01","652.432456"
"28","2012-02","702.178314"
"28","2012-03","638.784813"
"28","2012-04","618.261065"
"28","2012-05","528.503824"
"28","2012-06","401.370853"
"28","2012-07","331.426786"
"28","2012-08","349.499577"
"28","2012-09","451.704269"
"28","2012-10","779.793529"
"29","2010-02","6360.953986"
"29","2010-03","5085.809597"
"29","2010-04","5088.157527"
"29","2010-05","5555.077450"
"29","2010-06","5384.166667"
"29","2010-07","5729.257297"
"29","2010-08","6116.810946"
"29","2010-09","4910.949463"
"29","2010-10","5023.305730"
"29","2010-11","6405.192162"
"29","2010-12","9231.053135"
"29","2011-01","4810.329932"
"29","2011-02","6352.886081"
"29","2011-03","5106.853311"
"29","2011-04","4761.106417"
"29","2011-05","5168.734122"
"29","2011-06","4951.365400"
"29","2011-07","5281.815591"
"29","2011-08","5476.181284"
"29","2011-09","4671.568378"
"29","2011-10","5270.204257"
"29","2011-11","6658.373041"
"29","2011-12","9206.947892"
"29","2012-01","4686.491486"
"29","2012-02","6356.110403"
"29","2012-03","5176.183763"
"29","2012-04","5092.565743"
"29","2012-05","5347.482162"
"29","2012-06","5215.633027"
"29","2012-07","5646.073716"
"29","2012-08","5693.860000"
"29","2012-09","4931.222838"
"29","2012-10","5148.902500"
"30","2010-02","4835.796216"
"30","2010-03","4529.580811"
"30","2010-04","4861.762486"
"30","2010-05","5081.581554"
"30","2010-06","5191.598311"
"30","2010-07","4994.542432"
"30","2010-08","5048.128311"
"30","2010-09","3972.484662"
"30","2010-10","3537.942865"
"30","2010-11","3324.628311"
"30","2010-12","3530.726324"
"30","2011-01","3031.032500"
